Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.gyroscope,1523388999337,2754996232281223,0.0,0.0,0.0
android.sensor.gyroscope,1523388999357,2754996252273410,-0.016074482,-0.011170107,0.034348078
android.sensor.gyroscope,1523388999377,2754996272264035,0.0,0.0,0.0
android.sensor.gyroscope,1523388999397,2754996292254660,0.0,0.0,0.0
android.sensor.gyroscope,1523388999417,2754996312276535,0.0,0.0,0.0
android.sensor.gyroscope,1523388999437,2754996332267160,0.0,0.0,0.0
android.sensor.gyroscope,1523388999457,2754996352259348,0.0,0.0,0.0
android.sensor.gyroscope,1523388999477,2754996372281223,0.0,0.0,0.0
android.sensor.gyroscope,1523388999497,2754996392271848,0.0,0.0,0.0
android.sensor.gyroscope,1523388999517,2754996412262473,0.0,0.0,0.0
android.sensor.gyroscope,1523388999537,2754996432254660,0.0,0.0,0.0
android.sensor.gyroscope,1523388999557,2754996452276535,0.0,0.0,0.0
android.sensor.gyroscope,1523388999577,2754996472267160,-0.011711159,-0.034906585,-0.014451326
android.sensor.gyroscope,1523388999597,2754996492257785,-0.011170107,-0.036808994,-0.0095294975
android.sensor.gyroscope,1523388999617,2754996512279660,0.0,0.0,0.0
android.sensor.gyroscope,1523388999637,2754996532271848,0.0,0.0,0.0
android.sensor.gyroscope,1523388999657,2754996552262473,-0.016894788,-0.033807028,0.011170107
android.sensor.gyroscope,1523388999677,2754996572284348,-0.0032637657,0.047996555,0.028902652
android.sensor.gyroscope,1523388999697,2754996592274973,0.0,0.0,0.0
android.sensor.gyroscope,1523388999717,2754996612265598,0.0,0.0,0.0
android.sensor.gyroscope,1523388999737,2754996632256223,-0.03544764,0.010088003,0.014172073
android.sensor.gyroscope,1523388999757,2754996652279660,-0.021537364,-0.0032637657,0.06489134
android.sensor.gyroscope,1523388999777,2754996672270285,-0.023998277,-0.002443461,0.05071927
android.sensor.gyroscope,1523388999797,2754996692260910,0.008988446,0.008988446,-0.054803338
android.sensor.gyroscope,1523388999817,2754996712282785,-0.008988446,-0.0109083075,0.054262288
android.sensor.gyroscope,1523388999837,2754996732274973,-0.01881465,0.037350047,-0.037350047
android.sensor.gyroscope,1523388999857,2754996752265598,0.01308997,-0.023998277,0.0286234
android.sensor.gyroscope,1523388999877,2754996772256223,0.01144936,-0.030543262,0.045814894
android.sensor.gyroscope,1523388999897,2754996792278098,-0.017174039,0.04145157,-0.051801372
android.sensor.gyroscope,1523388999917,2754996812268723,0.0,0.0,0.0
android.sensor.gyroscope,1523388999937,2754996832260910,0.00408407,-0.03817035,-0.009267698
android.sensor.gyroscope,1523388999957,2754996852282785,0.0,0.0,0.0
android.sensor.gyroscope,1523388999977,2754996872273410,0.025359634,-0.045256387,-0.021537364
android.sensor.gyroscope,1523388999997,2754996892264035,0.0,0.0,0.0
android.sensor.gyroscope,1523389000017,2754996912254660,0.011711159,-0.03244567,-0.019355701
android.sensor.gyroscope,1523389000037,2754996932278098,0.00816814,-0.033265974,-0.019896753
android.sensor.gyroscope,1523389000057,2754996952268723,0.008988446,-0.03190462,-0.021537364
android.sensor.gyroscope,1523389000077,2754996972259348,0.017453292,0.00572468,0.034906585
android.sensor.gyroscope,1523389000097,2754996992281223,0.0,0.0,0.0
android.sensor.gyroscope,1523389000117,2754997012271848,0.0,0.0,0.0
android.sensor.gyroscope,1523389000137,2754997032264035,0.0,0.0,0.0
android.sensor.gyroscope,1523389000157,2754997052254660,0.0,0.0,0.0
android.sensor.gyroscope,1523389000177,2754997072276535,0.0,0.0,0.0
android.sensor.gyroscope,1523389000197,2754997092267160,0.0,0.0,0.0
android.sensor.gyroscope,1523389000217,2754997112257785,0.0,0.0,0.0
android.sensor.gyroscope,1523389000237,2754997132281223,0.0,0.0,0.0
android.sensor.gyroscope,1523389000257,2754997152271848,0.0,0.0,0.0
android.sensor.gyroscope,1523389000277,2754997172262473,0.0,0.0,0.0
android.sensor.gyroscope,1523389000297,2754997192284348,0.0,0.0,0.0
android.sensor.gyroscope,1523389000317,2754997212274973,0.0,0.0,0.0
android.sensor.gyroscope,1523389000337,2754997232265598,-0.0013613568,-0.022619467,-0.03244567
android.sensor.gyroscope,1523389000357,2754997252257785,0.0,0.0,0.0
android.sensor.gyroscope,1523389000377,2754997272279660,-0.0013613568,-0.025900686,-0.029722957
android.sensor.gyroscope,1523389000397,2754997292270285,0.0,0.0,0.0
android.sensor.gyroscope,1523389000417,2754997312260910,-0.010349803,-0.02480113,-0.029164452
android.sensor.gyroscope,1523389000437,2754997332282785,-0.01144936,-0.02453933,-0.0286234
android.sensor.gyroscope,1523389000457,2754997352274973,-0.012531464,-0.025359634,-0.027803095
android.sensor.gyroscope,1523389000477,2754997372265598,-0.014172073,-0.025080381,-0.02698279
android.sensor.gyroscope,1523389000497,2754997392256223,-0.014713125,-0.025900686,-0.025900686
android.sensor.gyroscope,1523389000517,2754997412278098,-0.009267698,-0.0286234,-0.025621433
android.sensor.gyroscope,1523389000537,2754997432268723,-0.010349803,-0.0283616,-0.025621433
android.sensor.gyroscope,1523389000557,2754997452260910,-0.012269665,-0.028902652,-0.023998277
android.sensor.gyroscope,1523389000577,2754997472282785,0.0,0.0,0.0
android.sensor.gyroscope,1523389000597,2754997492273410,0.0,0.0,0.0
android.sensor.gyroscope,1523389000617,2754997512264035,0.0,0.0,0.0
android.sensor.gyroscope,1523389000637,2754997532254660,0.0,0.0,0.0
android.sensor.gyroscope,1523389000657,2754997552278098,-0.010349803,-0.032724924,-0.019896753
android.sensor.gyroscope,1523389000677,2754997572268723,0.0,0.0,0.0
android.sensor.gyroscope,1523389000697,2754997592259348,-0.008988446,-0.034348078,-0.017453292
android.sensor.gyroscope,1523389000717,2754997612281223,0.0,0.0,0.0
android.sensor.gyroscope,1523389000737,2754997632273410,-0.00572468,-0.03244567,-0.021816615
android.sensor.gyroscope,1523389000757,2754997652264035,0.0,0.0,0.0
android.sensor.gyroscope,1523389000777,2754997672254660,0.0,0.0,0.0
android.sensor.gyroscope,1523389000797,2754997692276535,0.0,0.0,0.0
android.sensor.gyroscope,1523389000817,2754997712267160,-0.026720991,-0.01144936,0.026720991
android.sensor.gyroscope,1523389000837,2754997732257785,-0.0035430184,0.0283616,0.027262043
android.sensor.gyroscope,1523389000857,2754997752281223,-0.0019024089,0.029443704,0.026441738
android.sensor.gyroscope,1523389000877,2754997772271848,-0.0016231562,0.029164452,0.026441738
android.sensor.gyroscope,1523389000897,2754997792262473,-0.0027227136,0.029164452,0.026441738
android.sensor.gyroscope,1523389000917,2754997812284348,-0.0021816615,0.029722957,0.02617994
android.sensor.gyroscope,1523389000937,2754997832274973,-0.002984513,0.029443704,0.02617994
android.sensor.gyroscope,1523389000957,2754997852267160,-0.0035430184,0.029443704,0.02617994
android.sensor.gyroscope,1523389000977,2754997872257785,-0.004363323,0.029164452,0.02617994
android.sensor.gyroscope,1523389000997,2754997892279660,-0.008447394,0.04117232,0.037350047
android.sensor.gyroscope,1523389001017,2754997912270285,-0.004363323,0.029164452,0.02617994
android.sensor.gyroscope,1523389001037,2754997932260910,0.0,0.0,0.0
android.sensor.gyroscope,1523389001057,2754997952282785,-0.004363323,0.029443704,0.02617994
android.sensor.gyroscope,1523389001077,2754997972274973,0.0,0.0,0.0
android.sensor.gyroscope,1523389001097,2754997992265598,-0.0032637657,0.029164452,0.026441738
android.sensor.gyroscope,1523389001117,2754998012256223,-0.0046251225,0.04145157,0.0376293
android.sensor.gyroscope,1523389001137,2754998032279660,0.0,0.0,0.0
android.sensor.gyroscope,1523389001157,2754998052268723,0.0,0.0,0.0
android.sensor.gyroscope,1523389001177,2754998072260910,-0.00408407,0.04171337,0.037350047
