Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.accelerometer,1523343111758,2709108643436952,-0.39264908,4.654328,8.552089
android.sensor.accelerometer,1523343111768,2709108663429140,-0.33518824,4.663905,8.6095495
android.sensor.accelerometer,1523343111788,2709108683419765,-0.37349546,4.644751,8.7532015
android.sensor.accelerometer,1523343111808,2709108703410390,-0.47884035,4.6351743,8.935161
android.sensor.accelerometer,1523343111828,2709108723432265,-0.48841715,4.6351743,8.781932
android.sensor.accelerometer,1523343111848,2709108743424452,-0.39264908,4.673482,8.628703
android.sensor.accelerometer,1523343111868,2709108763415077,-0.46926352,4.6926355,8.561666
android.sensor.accelerometer,1523343111888,2709108783436952,-0.46926352,4.654328,8.628703
android.sensor.accelerometer,1523343111908,2709108803427577,-0.4213795,4.673482,8.542512
android.sensor.accelerometer,1523343111928,2709108823418202,-0.40222588,4.663905,8.465898
android.sensor.accelerometer,1523343111948,2709108843410390,-0.45010993,4.606444,8.523358
android.sensor.accelerometer,1523343111968,2709108863432265,-0.5363012,4.606444,8.523358
android.sensor.accelerometer,1523343111988,2709108883422890,-0.4405331,4.606444,8.523358
android.sensor.accelerometer,1523343112008,2709108903413515,-0.4309563,4.606444,8.6574335
android.sensor.accelerometer,1523343112028,2709108923435390,-0.5650316,4.606444,8.772355
android.sensor.accelerometer,1523343112048,2709108943427577,-0.63206923,4.6160207,8.647857
android.sensor.accelerometer,1523343112069,2709108963418202,-0.62249243,4.6351743,8.264784
android.sensor.accelerometer,1523343112088,2709108983408827,-0.82360536,4.596867,8.283937
android.sensor.accelerometer,1523343112108,2709109003430702,-1.484405,4.4244847,8.0445175
android.sensor.accelerometer,1523343112128,2709109023422890,-2.7102363,4.2425256,7.52737
android.sensor.accelerometer,1523343112148,2709109043411952,-3.715801,4.2904096,7.0006456
android.sensor.accelerometer,1523343112168,2709109063435390,-4.903325,4.4436383,6.6079965
android.sensor.accelerometer,1523343112188,2709109083426015,-7.038953,4.8841715,6.943185
android.sensor.accelerometer,1523343112208,2709109103416640,-8.437167,5.363012,7.5561004
android.sensor.accelerometer,1523343112228,2709109123408827,-7.9391727,5.659893,8.130709
android.sensor.accelerometer,1523343112248,2709109143430702,-7.240066,5.841852,9.251195
android.sensor.accelerometer,1523343112268,2709109163421327,-5.3342814,6.291962,12.650962
android.sensor.accelerometer,1523343112288,2709109183411952,-3.1411927,6.4547677,13.388376
android.sensor.accelerometer,1523343112308,2709109203433827,-0.15322891,6.8091097,13.369223
android.sensor.accelerometer,1523343112328,2709109223424452,3.7349546,6.7229185,13.608643
android.sensor.accelerometer,1523343112348,2709109243416640,6.6079965,6.531382,15.696386
android.sensor.accelerometer,1523343112368,2709109263438515,8.66701,5.6982,16.127342
android.sensor.accelerometer,1523343112388,2709109283429140,9.797073,5.66947,17.027563
android.sensor.accelerometer,1523343112408,2709109303421327,11.051635,5.3821654,20.33156
android.sensor.accelerometer,1523343112428,2709109323410390,11.329363,4.8267107,21.509508
android.sensor.accelerometer,1523343112448,2709109343433827,9.586384,4.4340615,18.397045
android.sensor.accelerometer,1523343112468,2709109363424452,7.565677,3.4763808,14.84405
android.sensor.accelerometer,1523343112488,2709109383415077,6.291962,2.3942018,13.512875
android.sensor.accelerometer,1523343112508,2709109403436952,4.098873,1.5131354,11.348516
android.sensor.accelerometer,1523343112528,2709109423429140,2.7389667,1.436521,8.312668
android.sensor.accelerometer,1523343112548,2709109443418202,3.371036,1.1013328,6.789956
android.sensor.accelerometer,1523343112568,2709109463410390,1.9632454,0.23942018,9.011775
android.sensor.accelerometer,1523343112588,2709109483432265,0.4405331,-0.8331822,8.025364
android.sensor.accelerometer,1523343112608,2709109503422890,-0.11492168,-0.81402856,6.7133417
android.sensor.accelerometer,1523343112628,2709109523413515,1.283292,0.18195933,5.2480903
android.sensor.accelerometer,1523343112648,2709109543436952,3.0262709,0.4213795,5.0757074
android.sensor.accelerometer,1523343112668,2709109563427577,3.41892,0.6607997,5.171476
android.sensor.accelerometer,1523343112688,2709109583418202,2.1739352,0.7469909,3.821146
android.sensor.accelerometer,1523343112708,2709109603408827,-0.18195933,0.8331822,3.083732
android.sensor.accelerometer,1523343112728,2709109623430702,-1.1587936,0.7757214,3.6583402
android.sensor.accelerometer,1523343112748,2709109643421327,-1.6089035,0.8619126,4.76925
android.sensor.accelerometer,1523343112768,2709109663413515,-0.35434186,0.63206923,4.2904096
android.sensor.accelerometer,1523343112788,2709109683435390,0.16280572,0.94810385,2.719813
android.sensor.accelerometer,1523343112808,2709109703426015,-1.043872,0.9959879,1.1587936
android.sensor.accelerometer,1523343112828,2709109723418202,-2.566584,1.13964,-1.0247183
android.sensor.accelerometer,1523343112848,2709109743408827,-5.0182467,2.1068976,-3.0454245
android.sensor.accelerometer,1523343112868,2709109763430702,-6.042965,2.6240451,-3.5051112
android.sensor.accelerometer,1523343112888,2709109783421327,-6.090849,2.6240451,-2.9592333
android.sensor.accelerometer,1523343112908,2709109803411952,-6.445191,2.432509,-0.7661445
android.sensor.accelerometer,1523343112928,2709109823433827,-8.24563,2.27928,0.36391866
android.sensor.accelerometer,1523343112948,2709109843424452,-10.984597,2.4229321,-1.2162545
android.sensor.accelerometer,1523343112968,2709109863416640,-14.030022,2.7389667,-2.2505496
android.sensor.accelerometer,1523343112988,2709109883438515,-14.355634,2.2122424,-3.0454245
android.sensor.accelerometer,1523343113008,2709109903429140,-13.072341,1.7238252,-0.5554548
android.sensor.accelerometer,1523343113028,2709109923419765,-11.808203,1.4173675,3.8594532
android.sensor.accelerometer,1523343113048,2709109943410390,-10.477027,1.8291701,6.991069
android.sensor.accelerometer,1523343113068,2709109963433827,-9.844957,2.8060043,9.3661175
android.sensor.accelerometer,1523343113088,2709109983424452,-10.01734,3.7253778,11.386824
android.sensor.accelerometer,1523343113108,2709110003415077,-10.036493,4.596867,13.350069
android.sensor.accelerometer,1523343113128,2709110023436952,-8.274361,5.93762,15.255854
android.sensor.accelerometer,1523343113148,2709110043427577,-3.7062242,7.6135616,17.219099
android.sensor.accelerometer,1523343113168,2709110063419765,-1.982399,7.920019,15.600618
android.sensor.accelerometer,1523343113188,2709110083410390,-1.4939818,7.651869,15.763424
android.sensor.accelerometer,1523343113208,2709110103432265,-1.7717092,7.699753,18.013973
android.sensor.accelerometer,1523343113228,2709110123422890,-2.1068976,7.4124484,20.475212
android.sensor.accelerometer,1523343113248,2709110143413515,-1.3503298,7.086837,18.89504
android.sensor.accelerometer,1523343113268,2709110163435390,0.22026655,6.7708025,15.255854
android.sensor.accelerometer,1523343113288,2709110183427577,1.4652514,6.5601125,13.397953
android.sensor.accelerometer,1523343113308,2709110203418202,1.685518,6.081272,12.871228
android.sensor.accelerometer,1523343113328,2709110223408827,1.5035586,5.4300494,12.852075
android.sensor.accelerometer,1523343113348,2709110243430702,2.078167,4.8745947,14.269443
android.sensor.accelerometer,1523343113368,2709110263422890,3.466804,4.012682,14.432248
android.sensor.accelerometer,1523343113388,2709110283413515,2.681506,3.9743748,13.8480625
android.sensor.accelerometer,1523343113408,2709110303435390,2.0015526,3.667917,11.712435
android.sensor.accelerometer,1523343113428,2709110323426015,1.541866,3.9264908,11.33894
android.sensor.accelerometer,1523343113448,2709110343416640,1.1779473,3.7253778,9.77792
android.sensor.accelerometer,1523343113468,2709110363408827,2.2697031,3.7924154,8.255207
android.sensor.accelerometer,1523343113488,2709110383430702,2.6910827,4.232949,7.642292
android.sensor.accelerometer,1523343113508,2709110403421327,3.1411927,3.916914,8.532935
android.sensor.accelerometer,1523343113528,2709110423411952,2.3654714,4.0222588,8.542512
android.sensor.accelerometer,1523343113548,2709110443433827,1.8579005,3.620033,8.341399
android.sensor.accelerometer,1523343113568,2709110463426015,1.0726024,3.3614593,8.159439
android.sensor.accelerometer,1523343113588,2709110483416640,0.2777274,3.3806129,8.063671
android.sensor.accelerometer,1523343113608,2709110503438515,0.29688102,3.715801,7.326257
android.sensor.accelerometer,1523343113628,2709110523429140,0.63206923,3.9456444,6.751649
android.sensor.accelerometer,1523343113648,2709110543419765,0.5267244,4.1180267,6.588843
android.sensor.accelerometer,1523343113668,2709110563410390,0.45968673,4.1659107,7.469909
android.sensor.accelerometer,1523343113688,2709110583433827,0.2777274,4.271256,7.536947
android.sensor.accelerometer,1523343113708,2709110603424452,-0.1340753,4.280833,7.6231384
android.sensor.accelerometer,1523343113728,2709110623415077,-0.7661445,4.1946416,7.6135616
android.sensor.accelerometer,1523343113748,2709110643436952,-1.0342951,4.5298295,7.5082164
android.sensor.accelerometer,1523343113768,2709110663429140,-0.6991069,4.7788267,7.1059904
android.sensor.accelerometer,1523343113788,2709110683418202,-0.41180268,4.9895163,7.3645644
android.sensor.accelerometer,1523343113808,2709110703410390,-0.62249243,5.1235914,7.747637
android.sensor.accelerometer,1523343113829,2709110723432265,-0.7757214,5.142745,7.441179
android.sensor.accelerometer,1523343113848,2709110743422890,-1.0821792,5.3342814,7.335834
android.sensor.accelerometer,1523343113868,2709110763413515,-1.043872,5.353435,7.1251445
android.sensor.accelerometer,1523343113888,2709110783436952,-1.0821792,5.363012,7.422025
android.sensor.accelerometer,1523343113908,2709110803427577,-1.1587936,5.257667,7.422025
android.sensor.accelerometer,1523343113928,2709110823418202,-1.1875241,5.257667,7.249643
android.sensor.accelerometer,1523343113949,2709110843408827,-0.6799533,5.3342814,7.575254
android.sensor.accelerometer,1523343113968,2709110863432265,-0.5554548,5.2959743,7.699753
android.sensor.accelerometer,1523343113988,2709110883422890,-0.38307226,5.257667,9.3661175
android.sensor.accelerometer,1523343114008,2709110903413515,-0.076614454,5.209783,8.63828
android.sensor.accelerometer,1523343114028,2709110923435390,-0.15322891,5.3725886,7.785944
android.sensor.accelerometer,1523343114048,2709110943426015,-0.33518824,5.3342814,8.331821
