Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.gyroscope,1523388831598,2754828492284348,0.053441983,0.038990654,-0.017453292
android.sensor.gyroscope,1523388831617,2754828512276535,0.038990654,0.027803095,-0.029164452
android.sensor.gyroscope,1523388831637,2754828532267160,0.0,0.0,0.0
android.sensor.gyroscope,1523388831657,2754828552257785,0.0,0.0,0.0
android.sensor.gyroscope,1523388831677,2754828572279660,0.0,0.0,0.0
android.sensor.gyroscope,1523388831697,2754828592271848,0.0,0.0,0.0
android.sensor.gyroscope,1523388831717,2754828612260910,0.0,0.0,0.0
android.sensor.gyroscope,1523388831737,2754828632284348,0.0,0.0,0.0
android.sensor.gyroscope,1523388831757,2754828652274973,0.0,0.0,0.0
android.sensor.gyroscope,1523388831777,2754828672265598,0.0,0.0,0.0
android.sensor.gyroscope,1523388831797,2754828692256223,0.0,0.0,0.0
android.sensor.gyroscope,1523388831817,2754828712279660,0.026441738,0.028902652,0.004363323
android.sensor.gyroscope,1523388831837,2754828732268723,0.026720991,0.028902652,0.0046251225
android.sensor.gyroscope,1523388831857,2754828752260910,0.026720991,0.028902652,0.0046251225
android.sensor.gyroscope,1523388831877,2754828772282785,0.0,0.0,0.0
android.sensor.gyroscope,1523388831897,2754828792273410,0.0,0.0,0.0
android.sensor.gyroscope,1523388831917,2754828812265598,0.0,0.0,0.0
android.sensor.gyroscope,1523388831937,2754828832256223,0.030543262,0.046617743,0.006806784
android.sensor.gyroscope,1523388831957,2754828852278098,0.0,0.0,0.0
android.sensor.gyroscope,1523388831977,2754828872268723,0.014172073,0.050440013,-0.020437805
android.sensor.gyroscope,1523388831997,2754828892259348,0.0,0.0,0.0
android.sensor.gyroscope,1523388832017,2754828912282785,-0.118350774,-0.10061823,-0.05808456
android.sensor.gyroscope,1523388832037,2754828932273410,-0.24078563,-0.27078784,-0.04117232
android.sensor.gyroscope,1523388832057,2754828952264035,-0.71420616,-0.7643844,-0.3212453
android.sensor.gyroscope,1523388832077,2754828972254660,-1.2031776,-1.2435471,-0.7035771
android.sensor.gyroscope,1523388832097,2754828992276535,-1.6861452,-1.8178651,-1.0545454
android.sensor.gyroscope,1523388832117,2754829012267160,-2.819789,-3.0693185,-2.1268408
android.sensor.gyroscope,1523388832137,2754829032259348,-5.725483,-5.563499,-5.2411537
android.sensor.gyroscope,1523388832157,2754829052281223,-6.98294,-6.039642,-6.269816
android.sensor.gyroscope,1523388832177,2754829072271848,-7.0592985,-5.539239,-5.8752146
android.sensor.gyroscope,1523388832197,2754829092262473,-7.060939,-5.099084,-5.405058
android.sensor.gyroscope,1523388832217,2754829112285910,-6.9608617,-4.663834,-4.8421893
android.sensor.gyroscope,1523388832237,2754829132276535,-6.61588,-4.1882315,-4.1887903
android.sensor.gyroscope,1523388832257,2754829152267160,-6.1269083,-3.7265399,-3.545462
android.sensor.gyroscope,1523388832277,2754829172257785,-5.551229,-3.2861233,-2.9370575
android.sensor.gyroscope,1523388832297,2754829192279660,-5.033634,-2.9602356,-2.4202654
android.sensor.gyroscope,1523388832317,2754829212271848,-4.558032,-2.7188914,-1.98231
android.sensor.gyroscope,1523388832337,2754829232262473,-4.069061,-2.5203602,-1.626961
